sensor,sequence,start_frame_index,frame_paths,movement,movement_steps,fx,fy,fz
digit,movement,126,movement/digit/images/left_step_035.png|movement/digit/images/left_step_037.png|movement/digit/images/left_step_039.png|movement/digit/images/left_step_041.png,left,35|37|39|41,-0.11617898082092995,-0.004759467636170328,-6.534971144413166
digit,movement,127,movement/digit/images/left_step_036.png|movement/digit/images/left_step_038.png|movement/digit/images/left_step_040.png|movement/digit/images/left_step_042.png,left,36|38|40|42,-0.13297603144540096,-0.003146051069992939,-6.70206538980645
digit,movement,128,movement/digit/images/left_step_037.png|movement/digit/images/left_step_039.png|movement/digit/images/left_step_041.png|movement/digit/images/left_step_043.png,left,37|39|41|43,-0.1352839895141069,-0.00883999774893128,-6.833370586699798
digit,movement,129,movement/digit/images/left_step_038.png|movement/digit/images/left_step_040.png|movement/digit/images/left_step_042.png|movement/digit/images/left_step_044.png,left,38|40|42|44,-0.14312637099252778,-0.010491917895943434,-6.994257499315025
digit,movement,130,movement/digit/images/left_step_039.png|movement/digit/images/left_step_041.png|movement/digit/images/left_step_043.png|movement/digit/images/left_step_045.png,left,39|41|43|45,-0.16662200283944284,-0.015185898527983549,-7.14043088789284
digit,movement,131,movement/digit/images/left_step_040.png|movement/digit/images/left_step_042.png|movement/digit/images/left_step_044.png|movement/digit/images/down_step_000.png,down,40|42|44|0,0.07717469143993709,0.07004200358223134,0.29946076123138143
digit,movement,132,movement/digit/images/left_step_041.png|movement/digit/images/left_step_043.png|movement/digit/images/left_step_045.png|movement/digit/images/down_step_001.png,down,41|43|45|1,0.06526093118313345,0.07399748298027331,0.2256529842413919
digit,movement,133,movement/digit/images/left_step_042.png|movement/digit/images/left_step_044.png|movement/digit/images/down_step_000.png|movement/digit/images/down_step_002.png,down,42|44|0|2,0.0703578672344534,0.09172008408457488,0.060793777316231964
digit,movement,134,movement/digit/images/left_step_043.png|movement/digit/images/left_step_045.png|movement/digit/images/down_step_001.png|movement/digit/images/down_step_003.png,down,43|45|1|3,0.07058735747245064,0.10018115270385469,-0.13764061620258966
digit,movement,135,movement/digit/images/left_step_044.png|movement/digit/images/down_step_000.png|movement/digit/images/down_step_002.png|movement/digit/images/down_step_004.png,down,44|0|2|4,0.09210248190765322,0.10158828659453176,-0.358842258672025
digit,movement,136,movement/digit/images/left_step_045.png|movement/digit/images/down_step_001.png|movement/digit/images/down_step_003.png|movement/digit/images/down_step_005.png,down,45|1|3|5,0.0812754906223678,0.11709781882431478,-0.6169957216792892
digit,movement,137,movement/digit/images/down_step_000.png|movement/digit/images/down_step_002.png|movement/digit/images/down_step_004.png|movement/digit/images/down_step_006.png,down,0|2|4|6,0.08700746847729549,0.10857240027160411,-0.9254392552200359
digit,movement,138,movement/digit/images/down_step_001.png|movement/digit/images/down_step_003.png|movement/digit/images/down_step_005.png|movement/digit/images/down_step_007.png,down,1|3|5|7,0.10801135358524314,0.12338028892694479,-1.2736859037619626
digit,movement,139,movement/digit/images/down_step_002.png|movement/digit/images/down_step_004.png|movement/digit/images/down_step_006.png|movement/digit/images/down_step_008.png,down,2|4|6|8,0.12255872738290252,0.11152958950456744,-1.659966536569201
digit,movement,140,movement/digit/images/down_step_003.png|movement/digit/images/down_step_005.png|movement/digit/images/down_step_007.png|movement/digit/images/down_step_009.png,down,3|5|7|9,0.11947769416254111,0.11768650258064027,-1.8990621706465567
digit,movement,141,movement/digit/images/down_step_004.png|movement/digit/images/down_step_006.png|movement/digit/images/down_step_008.png|movement/digit/images/down_step_010.png,down,4|6|8|10,0.10577263319985214,0.10905065022855866,-2.0241332811704544
digit,movement,142,movement/digit/images/down_step_005.png|movement/digit/images/down_step_007.png|movement/digit/images/down_step_009.png|movement/digit/images/down_step_011.png,down,5|7|9|11,0.09487492831396141,0.11800106349233802,-2.1879982151687565
digit,movement,143,movement/digit/images/down_step_006.png|movement/digit/images/down_step_008.png|movement/digit/images/down_step_010.png|movement/digit/images/down_step_012.png,down,6|8|10|12,0.09181822134496716,0.11461463776647969,-2.2999259981017097
digit,movement,144,movement/digit/images/down_step_007.png|movement/digit/images/down_step_009.png|movement/digit/images/down_step_011.png|movement/digit/images/down_step_013.png,down,7|9|11|13,0.07465623035032358,0.11485054952955184,-2.446231059175638
digit,movement,145,movement/digit/images/down_step_008.png|movement/digit/images/down_step_010.png|movement/digit/images/down_step_012.png|movement/digit/images/down_step_014.png,down,8|10|12|14,0.062280339045487576,0.1207102506033748,-2.5810330177682643
digit,movement,146,movement/digit/images/down_step_009.png|movement/digit/images/down_step_011.png|movement/digit/images/down_step_013.png|movement/digit/images/down_step_015.png,down,9|11|13|15,0.05556980807461023,0.11619383565330618,-2.709074622722621
digit,movement,147,movement/digit/images/down_step_010.png|movement/digit/images/down_step_012.png|movement/digit/images/down_step_014.png|movement/digit/images/down_step_016.png,down,10|12|14|16,0.041443857241155575,0.12208762798631335,-2.856646582816221
digit,movement,148,movement/digit/images/down_step_011.png|movement/digit/images/down_step_013.png|movement/digit/images/down_step_015.png|movement/digit/images/down_step_017.png,down,11|13|15|17,0.0363401295788022,0.11587987922304996,-2.9841194763956658
digit,movement,149,movement/digit/images/down_step_012.png|movement/digit/images/down_step_014.png|movement/digit/images/down_step_016.png|movement/digit/images/down_step_018.png,down,12|14|16|18,0.018947303198821236,0.12524993902458348,-3.0970529381934244
digit,movement,150,movement/digit/images/down_step_013.png|movement/digit/images/down_step_015.png|movement/digit/images/down_step_017.png|movement/digit/images/down_step_019.png,down,13|15|17|19,0.0013643770352748923,0.11641031377744868,-3.2450430927639977
digit,movement,151,movement/digit/images/down_step_014.png|movement/digit/images/down_step_016.png|movement/digit/images/down_step_018.png|movement/digit/images/down_step_020.png,down,14|16|18|20,-0.005848846488100863,0.11037069965565169,-3.3671024260182425
digit,movement,152,movement/digit/images/down_step_015.png|movement/digit/images/down_step_017.png|movement/digit/images/down_step_019.png|movement/digit/images/down_step_021.png,down,15|17|19|21,-0.014305043472135848,0.11098096792384286,-3.5190725776340157
digit,movement,153,movement/digit/images/down_step_016.png|movement/digit/images/down_step_018.png|movement/digit/images/down_step_020.png|movement/digit/images/down_step_022.png,down,16|18|20|22,-0.026410146816080685,0.10310313978613247,-3.6635662543880585
digit,movement,154,movement/digit/images/down_step_017.png|movement/digit/images/down_step_019.png|movement/digit/images/down_step_021.png|movement/digit/images/down_step_023.png,down,17|19|21|23,-0.0389024486240339,0.11269163814061652,-3.781019403743034
digit,movement,155,movement/digit/images/down_step_018.png|movement/digit/images/down_step_020.png|movement/digit/images/down_step_022.png|movement/digit/images/down_step_024.png,down,18|20|22|24,-0.06670668545404707,0.10898194281539438,-3.9439545527769244
digit,movement,156,movement/digit/images/down_step_019.png|movement/digit/images/down_step_021.png|movement/digit/images/down_step_023.png|movement/digit/images/down_step_025.png,down,19|21|23|25,-0.07361097520566573,0.11078156445943445,-4.07430277649337
digit,movement,157,movement/digit/images/down_step_020.png|movement/digit/images/down_step_022.png|movement/digit/images/down_step_024.png|movement/digit/images/down_step_026.png,down,20|22|24|26,-0.08760756986871561,0.11043676213496016,-4.211860840187308
digit,movement,158,movement/digit/images/down_step_021.png|movement/digit/images/down_step_023.png|movement/digit/images/down_step_025.png|movement/digit/images/down_step_027.png,down,21|23|25|27,-0.08724949789296282,0.1187067417179714,-4.345647365518598
digit,movement,159,movement/digit/images/down_step_022.png|movement/digit/images/down_step_024.png|movement/digit/images/down_step_026.png|movement/digit/images/down_step_028.png,down,22|24|26|28,-0.11460290356472712,0.11168336940520891,-4.5050118542237705
digit,movement,160,movement/digit/images/down_step_023.png|movement/digit/images/down_step_025.png|movement/digit/images/down_step_027.png|movement/digit/images/down_step_029.png,down,23|25|27|29,-0.1306487399648855,0.11873584089849865,-4.64023393508387
digit,movement,161,movement/digit/images/down_step_024.png|movement/digit/images/down_step_026.png|movement/digit/images/down_step_028.png|movement/digit/images/down_step_030.png,down,24|26|28|30,-0.13661298804357017,0.1136298035096412,-4.776816188103366
digit,movement,162,movement/digit/images/down_step_025.png|movement/digit/images/down_step_027.png|movement/digit/images/down_step_029.png|movement/digit/images/down_step_031.png,down,25|27|29|31,-0.15433064050953507,0.10725219231046189,-4.906023671397842
digit,movement,163,movement/digit/images/down_step_026.png|movement/digit/images/down_step_028.png|movement/digit/images/down_step_030.png|movement/digit/images/down_step_032.png,down,26|28|30|32,-0.16082223182552186,0.11280501864436371,-5.048994818603504
digit,movement,164,movement/digit/images/down_step_027.png|movement/digit/images/down_step_029.png|movement/digit/images/down_step_031.png|movement/digit/images/down_step_033.png,down,27|29|31|33,-0.18638190509555239,0.10661661359152025,-5.188211232972449
digit,movement,165,movement/digit/images/down_step_028.png|movement/digit/images/down_step_030.png|movement/digit/images/down_step_032.png|movement/digit/images/down_step_034.png,down,28|30|32|34,-0.20160787781009484,0.11833015873754166,-5.331563552497851
digit,movement,166,movement/digit/images/down_step_029.png|movement/digit/images/down_step_031.png|movement/digit/images/down_step_033.png|movement/digit/images/down_step_035.png,down,29|31|33|35,-0.20817544801167154,0.12167112008938262,-5.467670654406257
digit,movement,167,movement/digit/images/down_step_030.png|movement/digit/images/down_step_032.png|movement/digit/images/down_step_034.png|movement/digit/images/down_step_036.png,down,30|32|34|36,-0.22436015631414738,0.12867989375878464,-5.580449188270462
digit,movement,168,movement/digit/images/down_step_031.png|movement/digit/images/down_step_033.png|movement/digit/images/down_step_035.png|movement/digit/images/down_step_037.png,down,31|33|35|37,-0.25317220584836586,0.12529756507197942,-5.747608144380752
digit,movement,169,movement/digit/images/down_step_032.png|movement/digit/images/down_step_034.png|movement/digit/images/down_step_036.png|movement/digit/images/down_step_038.png,down,32|34|36|38,-0.25056354687166205,0.13181872076899986,-5.886032863523994
digit,movement,170,movement/digit/images/down_step_033.png|movement/digit/images/down_step_035.png|movement/digit/images/down_step_037.png|movement/digit/images/down_step_039.png,down,33|35|37|39,-0.2745491347042316,0.13298757365345826,-6.016926721873759
digit,movement,171,movement/digit/images/down_step_034.png|movement/digit/images/down_step_036.png|movement/digit/images/down_step_038.png|movement/digit/images/down_step_040.png,down,34|36|38|40,-0.2765040886360174,0.12620229949190148,-6.156557975076362
digit,movement,172,movement/digit/images/down_step_035.png|movement/digit/images/down_step_037.png|movement/digit/images/down_step_039.png|movement/digit/images/down_step_041.png,down,35|37|39|41,-0.3006581473362714,0.1335146392961904,-6.296393137011728
digit,movement,173,movement/digit/images/down_step_036.png|movement/digit/images/down_step_038.png|movement/digit/images/down_step_040.png|movement/digit/images/down_step_042.png,down,36|38|40|42,-0.31636580132548264,0.12832717784843184,-6.445776631130126
digit,movement,174,movement/digit/images/down_step_037.png|movement/digit/images/down_step_039.png|movement/digit/images/down_step_041.png|movement/digit/images/down_step_043.png,down,37|39|41|43,-0.3346037137086858,0.13316538117325893,-6.536649209006461
digit,movement,175,movement/digit/images/down_step_038.png|movement/digit/images/down_step_040.png|movement/digit/images/down_step_042.png|movement/digit/images/down_step_044.png,down,38|40|42|44,-0.33817517286525667,0.12924260982903962,-6.711019288589265
digit,movement,176,movement/digit/images/down_step_039.png|movement/digit/images/down_step_041.png|movement/digit/images/down_step_043.png|movement/digit/images/down_step_045.png,down,39|41|43|45,-0.3438547819010952,0.13294163351364535,-6.85369160235501
digit,movement,177,movement/digit/images/down_step_040.png|movement/digit/images/down_step_042.png|movement/digit/images/down_step_044.png|movement/digit/images/down_step_046.png,down,40|42|44|46,-0.3644573120910737,0.13368565620999162,-7.011734004535416
digit,movement,178,movement/digit/images/down_step_041.png|movement/digit/images/down_step_043.png|movement/digit/images/down_step_045.png|movement/digit/images/up_step_000.png,up,41|43|45|0,0.00967975718758185,0.003154294596972848,-0.005052396517128077
digit,movement,179,movement/digit/images/down_step_042.png|movement/digit/images/down_step_044.png|movement/digit/images/down_step_046.png|movement/digit/images/up_step_001.png,up,42|44|46|1,0.011890815836514093,0.0019171061929611627,-0.014911345722520397
digit,movement,180,movement/digit/images/down_step_043.png|movement/digit/images/down_step_045.png|movement/digit/images/up_step_000.png|movement/digit/images/up_step_002.png,up,43|45|0|2,0.015418425574440675,0.006428062003321328,-0.09258766636372079
digit,movement,181,movement/digit/images/down_step_044.png|movement/digit/images/down_step_046.png|movement/digit/images/up_step_001.png|movement/digit/images/up_step_003.png,up,44|46|1|3,0.008167097308084098,-0.0008524739283271437,-0.24703210598680608
digit,movement,182,movement/digit/images/down_step_045.png|movement/digit/images/up_step_000.png|movement/digit/images/up_step_002.png|movement/digit/images/up_step_004.png,up,45|0|2|4,0.016037630843654227,0.005988962599432893,-0.45099738495240466
digit,movement,183,movement/digit/images/down_step_046.png|movement/digit/images/up_step_001.png|movement/digit/images/up_step_003.png|movement/digit/images/up_step_005.png,up,46|1|3|5,0.02767835344698713,0.003935979463018532,-0.6487162455420586
digit,movement,184,movement/digit/images/up_step_000.png|movement/digit/images/up_step_002.png|movement/digit/images/up_step_004.png|movement/digit/images/up_step_006.png,up,0|2|4|6,0.05053185102695554,0.009874447192070618,-0.92448521635187
digit,movement,185,movement/digit/images/up_step_001.png|movement/digit/images/up_step_003.png|movement/digit/images/up_step_005.png|movement/digit/images/up_step_007.png,up,1|3|5|7,0.08787746876714092,0.008584954452147908,-1.2031118777577379
digit,movement,186,movement/digit/images/up_step_002.png|movement/digit/images/up_step_004.png|movement/digit/images/up_step_006.png|movement/digit/images/up_step_008.png,up,2|4|6|8,0.11155846854828425,-0.00039242545686132835,-1.5131259435792153
digit,movement,187,movement/digit/images/up_step_003.png|movement/digit/images/up_step_005.png|movement/digit/images/up_step_007.png|movement/digit/images/up_step_009.png,up,3|5|7|9,0.13426287798503633,2.1465386286945165e-05,-1.8813909008715022
digit,movement,188,movement/digit/images/up_step_004.png|movement/digit/images/up_step_006.png|movement/digit/images/up_step_008.png|movement/digit/images/up_step_010.png,up,4|6|8|10,0.18431366074648706,0.04240451198418285,-2.240737132957259
digit,movement,189,movement/digit/images/up_step_005.png|movement/digit/images/up_step_007.png|movement/digit/images/up_step_009.png|movement/digit/images/up_step_011.png,up,5|7|9|11,0.1936821271938778,0.04532842714133514,-2.398433901323938
digit,movement,190,movement/digit/images/up_step_006.png|movement/digit/images/up_step_008.png|movement/digit/images/up_step_010.png|movement/digit/images/up_step_012.png,up,6|8|10|12,0.21208025394275568,0.03263885344124329,-2.5748764419686934
digit,movement,191,movement/digit/images/up_step_007.png|movement/digit/images/up_step_009.png|movement/digit/images/up_step_011.png|movement/digit/images/up_step_013.png,up,7|9|11|13,0.1924385773481269,0.04370798869697157,-2.6805944330100955
digit,movement,192,movement/digit/images/up_step_008.png|movement/digit/images/up_step_010.png|movement/digit/images/up_step_012.png|movement/digit/images/up_step_014.png,up,8|10|12|14,0.19070255130578187,0.03611487979850464,-2.824707151116515
digit,movement,193,movement/digit/images/up_step_009.png|movement/digit/images/up_step_011.png|movement/digit/images/up_step_013.png|movement/digit/images/up_step_015.png,up,9|11|13|15,0.18989598302000635,0.041384101316506605,-2.9721111418308124
digit,movement,194,movement/digit/images/up_step_010.png|movement/digit/images/up_step_012.png|movement/digit/images/up_step_014.png|movement/digit/images/up_step_016.png,up,10|12|14|16,0.18581303596182977,0.04095553355703341,-3.1217564189180127
digit,movement,195,movement/digit/images/up_step_011.png|movement/digit/images/up_step_013.png|movement/digit/images/up_step_015.png|movement/digit/images/up_step_017.png,up,11|13|15|17,0.18450558719102497,0.044756296074410645,-3.2694527208909507
digit,movement,196,movement/digit/images/up_step_012.png|movement/digit/images/up_step_014.png|movement/digit/images/up_step_016.png|movement/digit/images/up_step_018.png,up,12|14|16|18,0.18087117652195953,0.038167913374422296,-3.4002769168670826
digit,movement,197,movement/digit/images/up_step_013.png|movement/digit/images/up_step_015.png|movement/digit/images/up_step_017.png|movement/digit/images/up_step_019.png,up,13|15|17|19,0.16790653455752239,0.0424522712043757,-3.5847193792941003
digit,movement,198,movement/digit/images/up_step_014.png|movement/digit/images/up_step_016.png|movement/digit/images/up_step_018.png|movement/digit/images/up_step_020.png,up,14|16|18|20,0.17056599126273755,0.04368774621351457,-3.7047507964230872
digit,movement,199,movement/digit/images/up_step_015.png|movement/digit/images/up_step_017.png|movement/digit/images/up_step_019.png|movement/digit/images/up_step_021.png,up,15|17|19|21,0.16079982071873392,0.03857829056934206,-3.8663771034621104
digit,movement,200,movement/digit/images/up_step_016.png|movement/digit/images/up_step_018.png|movement/digit/images/up_step_020.png|movement/digit/images/up_step_022.png,up,16|18|20|22,0.15147833656144255,0.04617254091529421,-4.026611353860879
digit,movement,201,movement/digit/images/up_step_017.png|movement/digit/images/up_step_019.png|movement/digit/images/up_step_021.png|movement/digit/images/up_step_023.png,up,17|19|21|23,0.15082510252897205,0.04136434553133671,-4.155102122302446
digit,movement,202,movement/digit/images/up_step_018.png|movement/digit/images/up_step_020.png|movement/digit/images/up_step_022.png|movement/digit/images/up_step_024.png,up,18|20|22|24,0.14055443730590408,0.04972768232344783,-4.3113505186504835
digit,movement,203,movement/digit/images/up_step_019.png|movement/digit/images/up_step_021.png|movement/digit/images/up_step_023.png|movement/digit/images/up_step_025.png,up,19|21|23|25,0.13944051499992424,0.042476936647441565,-4.435696474809544
digit,movement,204,movement/digit/images/up_step_020.png|movement/digit/images/up_step_022.png|movement/digit/images/up_step_024.png|movement/digit/images/up_step_026.png,up,20|22|24|26,0.132485225904549,0.051157833145786355,-4.59489734636335
digit,movement,205,movement/digit/images/up_step_021.png|movement/digit/images/up_step_023.png|movement/digit/images/up_step_025.png|movement/digit/images/up_step_027.png,up,21|23|25|27,0.12588431613890086,0.04171963483782665,-4.7388511438151015
digit,movement,206,movement/digit/images/up_step_022.png|movement/digit/images/up_step_024.png|movement/digit/images/up_step_026.png|movement/digit/images/up_step_028.png,up,22|24|26|28,0.12262399935557317,0.05052822592755961,-4.89168855355038
digit,movement,207,movement/digit/images/up_step_023.png|movement/digit/images/up_step_025.png|movement/digit/images/up_step_027.png|movement/digit/images/up_step_029.png,up,23|25|27|29,0.10896075647997791,0.040363848115440845,-5.037237720684319
digit,movement,208,movement/digit/images/up_step_024.png|movement/digit/images/up_step_026.png|movement/digit/images/up_step_028.png|movement/digit/images/up_step_030.png,up,24|26|28|30,0.1068637185592867,0.0514441154762067,-5.206688206761988
digit,movement,209,movement/digit/images/up_step_025.png|movement/digit/images/up_step_027.png|movement/digit/images/up_step_029.png|movement/digit/images/up_step_031.png,up,25|27|29|31,0.10065943482877943,0.05957836174336778,-5.339661989583773
digit,movement,210,movement/digit/images/up_step_026.png|movement/digit/images/up_step_028.png|movement/digit/images/up_step_030.png|movement/digit/images/up_step_032.png,up,26|28|30|32,0.08490487248808218,0.050613927220966054,-5.510112168921181
digit,movement,211,movement/digit/images/up_step_027.png|movement/digit/images/up_step_029.png|movement/digit/images/up_step_031.png|movement/digit/images/up_step_033.png,up,27|29|31|33,0.08029877375207423,0.05846118994027116,-5.642213803461994
digit,movement,212,movement/digit/images/up_step_028.png|movement/digit/images/up_step_030.png|movement/digit/images/up_step_032.png|movement/digit/images/up_step_034.png,up,28|30|32|34,0.0694785922124736,0.05278947917414058,-5.783506925306788
digit,movement,213,movement/digit/images/up_step_029.png|movement/digit/images/up_step_031.png|movement/digit/images/up_step_033.png|movement/digit/images/up_step_035.png,up,29|31|33|35,0.06525607099529065,0.06219177099499451,-5.945300665827458
digit,movement,214,movement/digit/images/up_step_030.png|movement/digit/images/up_step_032.png|movement/digit/images/up_step_034.png|movement/digit/images/up_step_036.png,up,30|32|34|36,0.049246984920338244,0.0609785960347671,-6.079298780909326
digit,movement,215,movement/digit/images/up_step_031.png|movement/digit/images/up_step_033.png|movement/digit/images/up_step_035.png|movement/digit/images/up_step_037.png,up,31|33|35|37,0.04244275973499259,0.06482094937956226,-6.251994771097273
digit,movement,216,movement/digit/images/up_step_032.png|movement/digit/images/up_step_034.png|movement/digit/images/up_step_036.png|movement/digit/images/up_step_038.png,up,32|34|36|38,0.048602745769110334,0.05925752723010766,-6.380549862453291
digit,movement,217,movement/digit/images/up_step_033.png|movement/digit/images/up_step_035.png|movement/digit/images/up_step_037.png|movement/digit/images/up_step_039.png,up,33|35|37|39,0.03326935380536147,0.049139320406043935,-6.539805367281022
digit,movement,218,movement/digit/images/up_step_034.png|movement/digit/images/up_step_036.png|movement/digit/images/up_step_038.png|movement/digit/images/up_step_040.png,up,34|36|38|40,0.01713097486711107,0.046386325858460226,-6.689197055692258
digit,movement,219,movement/digit/images/up_step_035.png|movement/digit/images/up_step_037.png|movement/digit/images/up_step_039.png|movement/digit/images/up_step_041.png,up,35|37|39|41,0.0193025907445821,0.03895308276396488,-6.831605663836861
digit,movement,220,movement/digit/images/up_step_036.png|movement/digit/images/up_step_038.png|movement/digit/images/up_step_040.png|movement/digit/images/up_step_042.png,up,36|38|40|42,0.005700058845563349,0.04349205208125906,-7.005469293892488
gelsight,movement,0,movement/gelsight/images/center_step_000.png|movement/gelsight/images/center_step_002.png|movement/gelsight/images/center_step_004.png|movement/gelsight/images/center_step_006.png,center,0|2|4|6,0.04449179675631501,0.038247775165293776,-1.4476283920749533
gelsight,movement,1,movement/gelsight/images/center_step_001.png|movement/gelsight/images/center_step_003.png|movement/gelsight/images/center_step_005.png|movement/gelsight/images/center_step_007.png,center,1|3|5|7,0.033110090589157204,0.011992760136853645,-1.6689392428392993
gelsight,movement,2,movement/gelsight/images/center_step_002.png|movement/gelsight/images/center_step_004.png|movement/gelsight/images/center_step_006.png|movement/gelsight/images/center_step_008.png,center,2|4|6|8,-0.017642748782206757,0.007470686019640432,-1.8640776174050915
gelsight,movement,3,movement/gelsight/images/center_step_003.png|movement/gelsight/images/center_step_005.png|movement/gelsight/images/center_step_007.png|movement/gelsight/images/center_step_009.png,center,3|5|7|9,-0.029605512355974722,0.022147154051563728,-1.9560965781150124
gelsight,movement,4,movement/gelsight/images/center_step_004.png|movement/gelsight/images/center_step_006.png|movement/gelsight/images/center_step_008.png|movement/gelsight/images/center_step_010.png,center,4|6|8|10,-0.03513273365295175,0.026032251072464055,-2.0637048101090287
gelsight,movement,5,movement/gelsight/images/center_step_005.png|movement/gelsight/images/center_step_007.png|movement/gelsight/images/center_step_009.png|movement/gelsight/images/center_step_011.png,center,5|7|9|11,-0.03789438780295103,0.03156311138334361,-2.167815594721786
gelsight,movement,6,movement/gelsight/images/center_step_006.png|movement/gelsight/images/center_step_008.png|movement/gelsight/images/center_step_010.png|movement/gelsight/images/center_step_012.png,center,6|8|10|12,-0.04418288546145387,0.02974868265277042,-2.260444861945667
gelsight,movement,7,movement/gelsight/images/center_step_007.png|movement/gelsight/images/center_step_009.png|movement/gelsight/images/center_step_011.png|movement/gelsight/images/center_step_013.png,center,7|9|11|13,-0.03243115295356923,0.029477003117933387,-2.3570266356947585
gelsight,movement,8,movement/gelsight/images/center_step_008.png|movement/gelsight/images/center_step_010.png|movement/gelsight/images/center_step_012.png|movement/gelsight/images/center_step_014.png,center,8|10|12|14,-0.039111020873358576,0.03778369239516237,-2.4736084754939185
gelsight,movement,9,movement/gelsight/images/center_step_009.png|movement/gelsight/images/center_step_011.png|movement/gelsight/images/center_step_013.png|movement/gelsight/images/center_step_015.png,center,9|11|13|15,-0.021303288878316937,0.02820145271610784,-2.587202617144185
gelsight,movement,10,movement/gelsight/images/center_step_010.png|movement/gelsight/images/center_step_012.png|movement/gelsight/images/center_step_014.png|movement/gelsight/images/center_step_016.png,center,10|12|14|16,-0.0294166431179176,0.032897377346426435,-2.6796325066155613
gelsight,movement,11,movement/gelsight/images/center_step_011.png|movement/gelsight/images/center_step_013.png|movement/gelsight/images/center_step_015.png|movement/gelsight/images/center_step_017.png,center,11|13|15|17,-0.020899444520628252,0.032800972368393605,-2.7948138670101677
gelsight,movement,12,movement/gelsight/images/center_step_012.png|movement/gelsight/images/center_step_014.png|movement/gelsight/images/center_step_016.png|movement/gelsight/images/center_step_018.png,center,12|14|16|18,-0.034194302103720466,0.03335690769653389,-2.9076414720576285
gelsight,movement,13,movement/gelsight/images/center_step_013.png|movement/gelsight/images/center_step_015.png|movement/gelsight/images/center_step_017.png|movement/gelsight/images/center_step_019.png,center,13|15|17|19,-0.016865464322061555,0.03491326532958117,-3.006761204494272
gelsight,movement,14,movement/gelsight/images/center_step_014.png|movement/gelsight/images/center_step_016.png|movement/gelsight/images/center_step_018.png|movement/gelsight/images/center_step_020.png,center,14|16|18|20,-0.01816472234456301,0.04256378272099208,-3.1532936928489708
gelsight,movement,15,movement/gelsight/images/center_step_015.png|movement/gelsight/images/center_step_017.png|movement/gelsight/images/center_step_019.png|movement/gelsight/images/center_step_021.png,center,15|17|19|21,-0.010195929159001166,0.03470094755934283,-3.253834456428028
gelsight,movement,16,movement/gelsight/images/center_step_016.png|movement/gelsight/images/center_step_018.png|movement/gelsight/images/center_step_020.png|movement/gelsight/images/center_step_022.png,center,16|18|20|22,-0.01693584588379153,0.041370981959746256,-3.360741310548301
gelsight,movement,17,movement/gelsight/images/center_step_017.png|movement/gelsight/images/center_step_019.png|movement/gelsight/images/center_step_021.png|movement/gelsight/images/center_step_023.png,center,17|19|21|23,-0.010061826617940473,0.03802215739148436,-3.477530378901466
gelsight,movement,18,movement/gelsight/images/center_step_018.png|movement/gelsight/images/center_step_020.png|movement/gelsight/images/center_step_022.png|movement/gelsight/images/center_step_024.png,center,18|20|22|24,-0.012520801274126761,0.04729896224790313,-3.5765729871255783
gelsight,movement,19,movement/gelsight/images/center_step_019.png|movement/gelsight/images/center_step_021.png|movement/gelsight/images/center_step_023.png|movement/gelsight/images/center_step_025.png,center,19|21|23|25,-0.01281029935783988,0.043066875702854154,-3.702576212818388
gelsight,movement,20,movement/gelsight/images/center_step_020.png|movement/gelsight/images/center_step_022.png|movement/gelsight/images/center_step_024.png|movement/gelsight/images/center_step_026.png,center,20|22|24|26,-0.013314438131814044,0.057348088181255294,-3.8294313913949805
gelsight,movement,21,movement/gelsight/images/center_step_021.png|movement/gelsight/images/center_step_023.png|movement/gelsight/images/center_step_025.png|movement/gelsight/images/center_step_027.png,center,21|23|25|27,0.013124083653643343,0.049938841325138025,-3.97395185312011
gelsight,movement,22,movement/gelsight/images/center_step_022.png|movement/gelsight/images/center_step_024.png|movement/gelsight/images/center_step_026.png|movement/gelsight/images/center_step_028.png,center,22|24|26|28,0.0038399263398596756,0.06247673136925401,-4.064385983780699
gelsight,movement,23,movement/gelsight/images/center_step_023.png|movement/gelsight/images/center_step_025.png|movement/gelsight/images/center_step_027.png|movement/gelsight/images/center_step_029.png,center,23|25|27|29,0.006521829624973968,0.05145513582145557,-4.147541964758419
gelsight,movement,24,movement/gelsight/images/center_step_024.png|movement/gelsight/images/center_step_026.png|movement/gelsight/images/center_step_028.png|movement/gelsight/images/center_step_030.png,center,24|26|28|30,0.005447961372294391,0.05308278734055473,-4.278220307597905
gelsight,movement,25,movement/gelsight/images/center_step_025.png|movement/gelsight/images/center_step_027.png|movement/gelsight/images/center_step_029.png|movement/gelsight/images/center_step_031.png,center,25|27|29|31,0.018999344783280414,0.05603443871405665,-4.398535972426928
gelsight,movement,26,movement/gelsight/images/center_step_026.png|movement/gelsight/images/center_step_028.png|movement/gelsight/images/center_step_030.png|movement/gelsight/images/center_step_032.png,center,26|28|30|32,0.0017177013116935619,0.06140154578361427,-4.510740654490614
gelsight,movement,27,movement/gelsight/images/center_step_027.png|movement/gelsight/images/center_step_029.png|movement/gelsight/images/center_step_031.png|movement/gelsight/images/center_step_033.png,center,27|29|31|33,0.013427799775906288,0.07090865210851398,-4.649204028910643
gelsight,movement,28,movement/gelsight/images/center_step_028.png|movement/gelsight/images/center_step_030.png|movement/gelsight/images/center_step_032.png|movement/gelsight/images/center_step_034.png,center,28|30|32|34,0.012651321701948548,0.06376869287008431,-4.752342143926
